Where was Simone Orlando born?	Vancouver
Where was Jazzy Jay born?	Beaufort
Where was Binem Heller born?	Warsaw
Where was Olivia Poulet born?	London
Where was Christoph M. Schmidt born?	Canberra
Where was Siamak Shayeghi born?	Iran
Where was Mike Shank born?	Columbus
Where was Spiro Zavos born?	Wellington
Where was Tommie Lindsey born?	Oakland
Where was Aneesh Kapil born?	Wolverhampton
Where was Bijoy Goswami born?	Bangalore
Where was Henry Beecher Dierdorff born?	Seville
Where was Samuel Barton born?	Virginia
Where was John Augustus Stone born?	Concord
Where was Thomas Rickner born?	Rochester
Where was Max Coyer born?	Hartford
Where was Serge Losique born?	Yugoslavia
Where was John B. Snook born?	England
Where was Bódog Török born?	Budapest
Where was Lawrence Townsend born?	Philadelphia
Where was Abdou Cherif born?	Casablanca
Where was Joseph Paul Cretzer born?	Minneapolis
Where was Gregory V. Palmer born?	Philadelphia
Where was Nathaniel Culverwell born?	Middlesex
Where was John Friedrich born?	California
Where was Jean Trembley born?	Geneva
Where was Giuseppe Simonelli born?	Naples
Where was John Warrock born?	Richmond
Where was Antonietta Pastori born?	Milan
Where was Dhyanyogi Madhusudandas born?	Bihar
Where was Hiba Daniel born?	Lebanon
Where was Jacob Murey born?	Moscow
Where was Emmy Verhey born?	Amsterdam
Where was Alain Ehrenberg born?	Paris
Where was Santiago I%C3%B1iguez de Onzo%C3%B1o born?	Madrid
Where was Aleksandra Romanić born?	Zagreb
Where was Gayathri Mudigonda born?	India
Where was Robert E. Wright born?	Rochester
Where was Thomas Nassi born?	Albania
Where was Emanuel Brouwer born?	Amsterdam
Where was Tariq Hashim born?	Baghdad
Where was David Lake born?	Bangalore
Where was Frederick Ellsworth Mather born?	Windsor
Where was Tim Davis born?	Milwaukee
Where was Howard Griffiths born?	Swansea
Where was Edward Raymond Neaher born?	Brooklyn
Where was John Chillag born?	Vienna
Where was Rich Meyer born?	Cincinnati
Where was Neil Rackham born?	England
Where was G%C3%B6khan Bozkaya born?	Germany
Where was Martin Kratochvíl born?	Prague
Where was Gaspard Terrasson born?	Lyon
Where was George Mudie born?	Edinburgh
Where was Joseph Wilhelm Swoboda born?	Prague
Where was John Metcalfe born?	Wellington
Where was Tim Long born?	Brandon
Where was Gonzalo Pieres, Sr. born?	Argentina
Where was Donald Kalish born?	Chicago
Where was Vladimir Georgiev born?	Sofia
Where was Yu Huili born?	Sichuan
Where was Alexandra Mazur born?	Moscow
Where was Nicole Hackett born?	Sydney
Where was Carl Ludwig Brandt born?	Holstein
Where was Aida Schlaepfer born?	Baghdad
Where was Amy Neftzger born?	Illinois
Where was Samuel Bourn the Elder born?	Derby
Where was Hans Reiche born?	Berlin
Where was Berthold Weisz born?	Budapest
Where was Marcia Gygli King born?	Cleveland
Where was Edmund Hobhouse born?	London
Where was Frederick Lewis Allen born?	Boston
Where was Alice Robie Resnick born?	Erie
Where was Philip Sington born?	Cambridge
Where was Nick Conrad born?	Norwich
Where was Anastasius I born?	Rome
Where was Ernst Friedrich born?	Paris
Where was Roy Sekoff born?	Miami
Where was Samuel Rickard Christophers born?	Liverpool
Where was David Schnitter born?	Newark
Where was Jamie Moses born?	Ipswich
Where was Takeshi Maeda born?	Tokyo
Where was Brian Plummer born?	Saskatchewan
Where was Joseph R. Chenelly born?	Rochester
Where was Brian Faloon born?	Belfast
Where was Antonio Tosti born?	Rome
Where was Mehmet Ali İrtemçelik born?	Istanbul
Where was Dmitry Grigorieff born?	London
Where was Adolphe Cohn born?	Paris
Where was Alexander Hangerli born?	Istanbul
Where was Lorne Rubenstein born?	Toronto
Where was Flemming Lassen born?	Copenhagen
Where was James O'Mara born?	Limerick
Where was Davis Gaines born?	Orlando
Where was Donald W. Steinmetz born?	Milwaukee
Where was Crist%C3%B3bal de Aguilar born?	Lima
Where was Rüdiger Frank born?	Leipzig
Where was Edward Romilly born?	London
Where was Essie Sakhai born?	Iran
Where was Francis W. Cushman born?	Brighton
Where was Ursula Hoff born?	London
Where was Carol Klimpel born?	Ontario
Where was Alec Statham born?	Coventry
Where was Marianne Peretti born?	Paris
Where was Matteo Barzini born?	Rome
Where was Alejandro Abellan born?	Ottawa
Where was Douglas Simpson born?	Glasgow
Where was Andrea Lekić born?	Belgrade
Where was Danny Roxo born?	Portugal
Where was Tommy Waidelich born?	Stockholm
Where was Hazard E. Reeves born?	Baltimore
Where was Crystal Mangum born?	Durham
Where was Andrea Giani born?	Naples
Where was Clive Gee born?	Ireland
Where was Vincent A. Mahler born?	Chicago
Where was John Hawthorne born?	Sydney
Where was Miryana Ivanova Basheva born?	Sofia
Where was Mordehai Dubin born?	Riga
Where was Matthew Hall McAllister born?	Savannah
Where was Thomas Morland born?	Montreal
Where was Leigh Diffey born?	Brisbane
Where was Yuan Yufang born?	Beijing
Where was Shahin Afrassiabi born?	Tehran
Where was Klaus Röder born?	Stuttgart
Where was Eric Swinkels born?	Best
Where was Henry Hiles born?	Shrewsbury
Where was Gottfried Heinrich Bach born?	Leipzig
Where was Silke Bodenbender born?	Bonn
Where was Frank Kaderabek born?	Chicago
Where was Ian Steel born?	Glasgow
Where was Ebbe Hamerik born?	Copenhagen
Where was Robert Lecou born?	Paris
Where was William Child born?	Bristol
Where was Edwin Edgar Voigt born?	Illinois
Where was Tony Kaldas born?	Cairo
Where was Silvana Cruciata born?	Naples
Where was Ernest Luxembourg Wright born?	Massachusetts
Where was Vivion de Valera born?	Dublin
Where was Francis Montague Holl born?	London
Where was Miguel García García born?	Barcelona
Where was Charles Marston born?	Wolverhampton
Where was Barry Upton born?	Hastings
Where was Dave Hilton born?	England
Where was Caleb H. Baumes born?	Bethlehem
Where was William Gifford Palgrave born?	Westminster
Where was Hugh Fraser, 1st Baron Fraser of Allander born?	Glasgow
Where was Matthew Taylor born?	Miami
Where was Ed Rossbach born?	Chicago
Where was Augusto De Marsanich born?	Rome
Where was František Neuwirt born?	Prague
Where was John Myres born?	Preston
Where was John Marshall Evans born?	Virginia
Where was Chad Hartigan born?	Cyprus
Where was Henry Bentley born?	Westminster
Where was Manuel Su%C3%A1rez %C3%81vila born?	Trinidad
Where was Juris Sokolovskis born?	Riga
Where was Tommy Rustad born?	Oslo
Where was Rick Holbrook born?	Chicago
Where was Allan Stewart born?	Edinburgh
Where was Stephen Codman born?	Norwich
Where was John Arneil born?	India
Where was Tomislav Smoljanović born?	Split
Where was Claire Ritter born?	Charlotte
Where was Dino Wells born?	Chicago
Where was Eric Robson born?	Scotland
Where was Herbert J. Davenport born?	Vermont
Where was Dave Wood born?	Manchester
Where was Rob Shelby born?	Detroit
Where was Jennifer Smith born?	Lisbon
Where was Mike Peden born?	Edinburgh
Where was Richard Collins, Baron Collins born?	Dublin
Where was Alonso del Arco born?	Madrid
Where was Ömer Kaner born?	Istanbul
Where was Davor Sučić born?	Sarajevo
Where was Pa Neumüller born?	Stockholm
Where was Jeremiah H. Pierson born?	Newark
Where was Walter Elliot born?	Edinburgh
Where was Brent Rickles born?	London
Where was John Mahaffy born?	Montreal
Where was Sofia Scalchi born?	Turin
Where was Petra Krug born?	Dresden
Where was Theron R. Strong born?	Salisbury
Where was Sathyabhama Das Biju born?	Kerala
Where was Petar %C4%8Culi%C4%87 born?	Split
Where was Lev Leshchenko born?	Moscow
Where was Jesper Nordin born?	Stockholm
Where was Martin Henriksson born?	Sweden
Where was John Chester Buttre born?	Auburn
Where was Henry Duckworth born?	Brandon
Where was Kaoru Kakudo born?	Japan
Where was Antony Cooke born?	Sydney
Where was Michel Dovaz born?	Geneva
Where was Ingrid Eide born?	Oslo
Where was Constantinos Decavallas born?	Athens
Where was Thomas Reeve born?	Langley
Where was Jörgen Dafgård born?	Gothenburg
Where was Shiva Boloorian born?	Tehran
Where was Georgina Kennard born?	Edinburgh
Where was Alexandre Desgoffe born?	Paris
Where was Olaf Poulsen born?	Oslo
Where was Andrew Bell born?	London
Where was Jack Curtner born?	Greenville
Where was Rafael Garzón Rodríguez born?	Granada
Where was Louis Joseph Coralie born?	Mauritius
Where was Carlo Fatuzzo born?	Genoa
Where was Ernest E. Wood born?	Chico
Where was Robb Gravett born?	London
Where was Anton Altmann born?	Vienna
Where was Réginald Bernut born?	Sydney
Where was Henry Hudson Kitson born?	Huddersfield
Where was Frank P. Incropera born?	Lawrence
Where was Martin Wright born?	Germany
Where was Rose Prince born?	England
Where was William Doan born?	Maine
Where was Stanis%C5%82awa Nowicka born?	Warsaw
Where was Énemond Massé born?	Lyon
Where was Károly Varga born?	Budapest
Where was David J. Eicher born?	Oxford
Where was Richard Corbould born?	London
Where was Ethan Mordden born?	Pennsylvania
Where was Thomas Adams born?	London
Where was Staffan de Mistura born?	Sweden
Where was Françoise Claustre born?	Paris
Where was Alejandro Colina born?	Caracas
Where was Virginio Colombo born?	Milan
Where was Franco Gentilesca born?	Brooklyn
Where was Mehran Khaghani born?	London
Where was Zhang Lei born?	Nanjing
Where was Desi Williams born?	London
Where was Robert McCrindle born?	Glasgow
Where was Christopher Benfield Carter born?	Montreal
Where was Edward Isaac Ezra born?	Shanghai
Where was Steve Free born?	Portsmouth
Where was Charles Reynolds Brown born?	Bethany
Where was Simon Cooke born?	Manchester
Where was Conyers Middleton born?	Richmond
Where was Bo Weavil Jackson born?	Birmingham
Where was Kay Lahusen born?	Cincinnati
Where was John O'Keefe born?	Waterloo
Where was Jamal Jumá born?	Baghdad
Where was Anwar Khan born?	Karachi
Where was Laurence Stallings born?	Macon
Where was Rick Lawson born?	Raymond
Where was Diego Francisco Altamirano born?	Madrid
Where was Eric Aarons born?	Sydney
Where was Charles Dixon born?	London
Where was Johann Christoph Friedrich Klug born?	Berlin
Where was Edwin Grant Dexter born?	Calais
Where was Arthur Napoleão dos Santos born?	Porto
Where was Edgar Sydney Little born?	London
Where was Cedric Myton born?	Jamaica
Where was Robert Jankel born?	London
Where was Jacqueline Carey born?	Cambridge
Where was William Presser born?	Michigan
Where was Natallia Helakh born?	Brest
Where was Yvette Higgins born?	Sydney
Where was Clement Payne born?	Trinidad
Where was Dragoș Neagu born?	Bucharest
Where was Theodore Augustine Mann born?	Yorkshire
Where was Lloyd Turner born?	Australia
Where was Louise Christian born?	Oxford
Where was Silas Bowker born?	Concord
Where was Penny Lernoux born?	California
Where was Serge Postigo born?	France
Where was Mary Lou Munts born?	Chicago
Where was Mitra Tabrizian born?	Tehran
Where was Zeng Fanyi born?	Shanghai
Where was Rani Price born?	Liverpool
Where was Lorne Resnick born?	Toronto
Where was Fabrizio Marrella born?	Venice
Where was Mónica Estarreado born?	Madrid
Where was Catherine Wellesley, Duchess of Wellington born?	Dublin
Where was Oliver Lieb born?	Frankfurt
Where was Jennifer Clulow born?	Grimsby
Where was Regina Sarfaty born?	Rochester
Where was William C. Clark born?	Greenwich
Where was Léonce Alloy born?	Paris
Where was W. T. Pfefferle born?	Hamilton
Where was Torgeir Micaelsen born?	Bergen
Where was Joseph Bennett born?	Grimsby
Where was Frederick Gunton born?	Norwich
Where was Zoran Popovich born?	Akron
Where was Ángel Garma born?	Spain
Where was Pernille Rose Gr%C3%B8nkj%C3%A6r born?	Denmark
Where was Mohammed Loay Bayazid born?	Syria
Where was Graph Nobel born?	Toronto
Where was Robert van der Zant born?	Queensland
Where was Edward Duyker born?	Melbourne
Where was Boris Grushin born?	Moscow
Where was Sumalee Montano born?	Columbus
Where was Juan Alfon born?	Toledo
Where was Claude Bourgelat born?	Lyon
Where was Henri de Contenson born?	Paris
Where was Morton Estrin born?	Burlington
Where was Yasir Butt born?	Lahore
Where was Carlo Emery born?	Naples
Where was Magnus Rosén born?	Gothenburg
Where was Alan Aboud born?	Dublin
Where was Zoltan Kósz born?	Budapest
Where was Alistair Elliot born?	Liverpool
Where was George Fisher born?	Franklin
Where was Cleve Chaffin born?	Kentucky
Where was Sal Cannella born?	Newark
Where was Sherry Kramer born?	Springfield
Where was Hendrick Andriessen born?	Antwerp
Where was Carl Herman Kraeling born?	Brooklyn
Where was Adolphus Drucker born?	Amsterdam
Where was Eileen O'Keeffe born?	Kilkenny
Where was Deyan Vatchkov born?	Sofia
Where was André Léri born?	Paris
Where was Nicolás Antonio de Arredondo born?	Madrid
Where was Aaron of Lincoln born?	Lincoln
Where was Martin Jervan born?	Tallinn
Where was Pankaj Dharmani born?	Delhi
Where was Nick Dranias born?	Chicago
Where was John Abram born?	England
Where was Laurent Petitguillaume born?	Tours
Where was Walter J. Mahoney born?	Buffalo
Where was William Buik born?	Dundee
Where was Frank J. Webb born?	Philadelphia
Where was William Garnett born?	London
Where was Sylvester Ahola born?	Gloucester
Where was Petras Geniušas born?	Vilnius
Where was Joy Katz born?	Newark
Where was Michael Khodarkovsky born?	Odessa
Where was Arthur N. Martin born?	Toronto
Where was Shibley Telhami born?	Israel
Where was Jim Berry born?	Oklahoma
Where was Joshua Toulmin Smith born?	Birmingham
Where was Alain Boire born?	Montreal
Where was Yash Daryanani born?	Chennai
Where was Marty Radovanic born?	Cleveland
Where was Sara Badr born?	Cairo
Where was Norbert Wissing born?	Amsterdam
Where was Sergey Kozlov born?	Moscow
Where was Michael Armstrong born?	France
Where was Charles Crawford born?	Nashville
Where was Luděk Frýbort born?	Prague
Where was Frédéric Durieux born?	Paris
Where was Fabian Francis born?	Darwin
Where was Jan Szyszko born?	Warsaw
Where was Nathalie De Vos born?	Ghent
Where was George Stone born?	Fulham
Where was Andy King born?	Vancouver
Where was John Randall Reding born?	Portsmouth
Where was Peter F. Donnelly born?	Lynn
Where was Anton Foljambe born?	Christchurch
Where was Bertie Felstead born?	London
Where was Mary Cecil Allen born?	Melbourne
Where was Kazimierz Flatau born?	Warsaw
Where was Edward Schoeneck born?	Syracuse
Where was Neal Peters McCurn born?	Syracuse
Where was Alan MacDonald born?	Watford
Where was Alby Why born?	Sydney
Where was Ben Nicholas born?	Adelaide
Where was Michelle Rogers born?	Salford
Where was Mark Gosling born?	Birmingham
Where was Michel Frutschi born?	Geneva
Where was Graham Doyle born?	Dublin
Where was Anne Audain born?	Auckland
Where was Eugene A. Toepel born?	Bangor
Where was Benjamin Castleman born?	Everett
Where was Harry W. Wellford born?	Memphis
Where was Albertus Jonas Brandt born?	Amsterdam
Where was Victor Krasin born?	Kiev
Where was Omar Abdel Aziz born?	Cairo
Where was Joe Ascione born?	Brooklyn
Where was Liam McMahon born?	Ireland
Where was Martin Firrell born?	France
Where was Ignacio Matte Blanco born?	Santiago
Where was Marc Hostert born?	Luxembourg
Where was Tom Kazas born?	Sydney
Where was Michael Brennan born?	Sydney
Where was Clinton D. McKinnon born?	Dallas
Where was Ronnie Le Drew born?	Toronto
Where was Simon Gerada born?	Melbourne
Where was Michael Greco born?	Dunbar
Where was James Travers born?	Hamilton
Where was Carol Graham born?	Lima
Where was Valli Valli born?	Berlin
Where was Francis Asbury Baker born?	Baltimore
Where was Rafael E. Martinez born?	Cuba
Where was Arthur Barnett born?	Dunedin
Where was Antonia Okonma born?	London
Where was Noush Skaugen born?	Sweden
Where was Roger Mears born?	Wichita
Where was Martin Gero born?	Switzerland
Where was John Duncombe born?	London
Where was Chris Welsby born?	Exeter
Where was Harry Freedman born?	London
Where was Bobby McDonald born?	Aberdeen
Where was Thomas Scott born?	Pennsylvania
Where was Luca Princiotta born?	Como
Where was Christine Melnick born?	Winnipeg
Where was Philippa Perry born?	Warrington
Where was Thomas Webley born?	Bristol
Where was Luigi Attademo born?	Naples
Where was Karolina Kosińska born?	Warsaw
Where was Jacques Autreau born?	Paris
Where was Werner Ploberger born?	Vienna
Where was Ephraim Hertzano born?	Romania
Where was Thomas Davidson born?	Nottingham
Where was Eileen Beldon born?	Bradford
Where was Edward Alfred Cowper born?	London
Where was John Tierney born?	Derry
Where was Norman Macdonnell born?	Pasadena
Where was Heinrich Hirschsprung born?	Copenhagen
Where was David Vaughan born?	London
Where was Gregory Woods born?	Egypt
Where was Symeon Cosburn born?	London
Where was Joanne Fox born?	Melbourne
Where was Federico Cervelli born?	Milan
Where was Al Lerner born?	Cleveland
Where was Rowley Leigh born?	Manchester
Where was Parvaz Mirza born?	Birmingham
Where was Mark Mitchell born?	Auckland
Where was Stuart Pearson Wright born?	Northampton
Where was Brett Warton born?	Sydney
Where was Fredrik Liliegren born?	Lund
Where was Gottlob Christian Storr born?	Stuttgart
Where was Donovan Blake born?	Jamaica
Where was Paula Malai Ali born?	Brunei
Where was Joe Zakas born?	Illinois
Where was Jason Colwell born?	Dublin
Where was Joachim Martin Falbe born?	Berlin
Where was Malcolm Cecil born?	London
Where was Lawrence Cherney born?	Peterborough
Where was Morris Schwartz born?	Russia
Where was Burkey Belser born?	Columbia
Where was Carly Milne born?	Edmonton
Where was Bill Utterback born?	Illinois
Where was Marcello Vernola born?	Bari
Where was Barbara Clark born?	Alberta
Where was Joseph Beer born?	Bohemia
Where was Humphrey Hopkin born?	Nottingham
Where was Albert Vizentini born?	Paris
Where was Herbert Bowden, Baron Aylestone born?	Cardiff
Where was Enid Bibby born?	Sheffield
Where was Chris Lyttle born?	Belfast
Where was Émile Lévy born?	Paris
Where was Freddy Marshall born?	Caracas
Where was Theodore G. Garfield born?	Humboldt
Where was Cathy Sisler born?	Wisconsin
Where was Rusty Egan born?	London
Where was Otto Mainzer born?	Frankfurt
Where was Françoise Romand born?	Marseille
Where was Iraj Kalantari Taleghani born?	Tehran
Where was Helen Thomas Dranga born?	Oxford
Where was Li Lei born?	China
Where was Randolph Runnels born?	Texas
Where was Jeremy Current born?	Charlotte
Where was Fuat Güner born?	Istanbul
Where was William Reed born?	Montreal
Where was Arthur Anae born?	Fiji
Where was Jacques Cartier born?	Quebec
Where was Alexander Yossifov born?	Sofia
Where was Alireza Sheikhattar born?	Tehran
Where was Martin Brown born?	Melbourne
Where was Victoria LePage born?	Melbourne
Where was Nabil Seidah born?	Egypt
Where was James Macdonald born?	Aberdeen
Where was Nigel Preston born?	London
Where was William Hardy born?	Jamaica
Where was Richard S. Whaley born?	Charleston
Where was Cillian Vallely born?	Armagh
Where was Alfred Darjou born?	Paris
Where was Medo Martinello born?	Windsor
Where was Georges Hanna Sabbagh born?	Alexandria
Where was David Lister born?	Grimsby
Where was Ely Devons born?	Bangor
Where was Kim Kuusi born?	Helsinki
Where was Marek Muszyński born?	Lublin
Where was Peter Gregg born?	Kent
Where was Robin Hofman born?	Rotterdam
Where was Rufus Phillips born?	Virginia
Where was John Wainwright born?	Australia
Where was Eugène Brieux born?	Paris
Where was Alexander Randall born?	Annapolis
Where was Hubert Buchberger born?	Frankfurt
Where was Margaret Gwenver born?	Wilmington
Where was Donald B. Cole born?	Lawrence
Where was Paul Pope born?	Philadelphia
Where was Rem Urasin born?	Kazan
Where was Franz Ludwig Catel born?	Berlin
Where was Samuel Löw Brill born?	Budapest
Where was Lene B%C3%B8rglum born?	Denmark
Where was Andrea Gallandi born?	Venice
Where was Thomas Elliot Bowman III born?	Brooklyn
Where was Thomas R. Fitzgerald born?	Chicago
Where was Thomas Taylor born?	London
Where was Peter Cooper born?	Salisbury
Where was Jimmy Greenspoon born?	California
Where was Alessio Secco born?	Turin
Where was Arnold Zable born?	Wellington
Where was Robert Bourne born?	London
Where was Edmund Fetting born?	Warsaw
Where was Johan Reuter born?	Copenhagen
Where was William Keasberry born?	London
Where was John Norton Pomeroy born?	Rochester
Where was Nadia Jebril born?	Sweden
Where was Ryan Burr born?	Pennsylvania
Where was Francesco Musotto born?	Palermo
Where was Martin Vari born?	Argentina
Where was Carlos Cosías born?	Barcelona
Where was Barrie Thorne born?	Utah
Where was Kate Richardson born?	Melbourne
Where was Hyman I. Goldstein born?	Baltimore
Where was Pierre Cartellier born?	Paris
Where was Lucius Vibullius Hipparchus born?	Athens
Where was Kemal Alispahić born?	Sarajevo
Where was Serge Collot born?	Paris
Where was Carl Strehl born?	Berlin
Where was Michael E. Driscoll born?	Syracuse
Where was J%C3%B8rgen Sigurd Lien born?	Bergen
Where was Debra A. Kemp born?	Highland
Where was Ralph Schoenman born?	Brooklyn
Where was Gerrard Wendell Haworth born?	Nebraska
Where was Marion Stein born?	Vienna
Where was Maurice Maunoury born?	Alexandria
Where was Valdo Spini born?	Florence
Where was Peter Stetina born?	Boulder
Where was Tim McGill born?	Chicago
Where was Michael Colgrass born?	Chicago
Where was Vlad Georgescu born?	Bucharest
Where was Neil Williams born?	Canada
Where was Diego Carranza born?	Mexico
Where was Augustus A. Bird born?	Vermont
Where was Gloria Mann born?	Philadelphia
Where was Orsamus B. Matteson born?	Verona
Where was Lars Jonsson born?	Gothenburg
Where was Abraham Garton born?	Spain
Where was Erik Dammann born?	Oslo
Where was Samuel S. Adams born?	Lincoln
Where was Laurent Boyer born?	Paris
Where was Michael Raedecker born?	Amsterdam
Where was Robin Gillett born?	London
Where was Gordon Coppuck born?	Fleet
Where was Marilyn Shrude born?	Chicago
Where was Regina Maršíková born?	Prague
Where was Stanley Sporkin born?	Philadelphia
Where was Juan Carlos González Zamora born?	Cuba
Where was Salvatore Sabella born?	Sicily
Where was Gosia Piotrowska born?	Poland
Where was Manola Saavedra born?	Spain
Where was John Owens born?	Manchester
Where was Barbara Strass born?	Vienna
Where was Jacques Benedict born?	Chicago
Where was %C3%81lvarez de Paz born?	Toledo
Where was Andrzej Kunert born?	Warsaw
Where was John Molyneux born?	Warrington
Where was Maggie Fitzgibbon born?	Melbourne
Where was Bruce Metcalf born?	Amherst
Where was Janet Ramsey Johnson born?	Adelaide
Where was Ien Ang born?	Java
